fromid,toid,dist
430200,341600,921.23
430200,341700,678.08
430200,341800,890.58
430200,350100,739.86
430200,350200,712.28
430200,350300,718.73
430200,350400,502.38
430200,350500,654.16
430200,350600,680.15
430200,350700,594.06
430200,350800,506.17
430200,350900,771.45
430200,360100,394.37
430200,360200,580.62
430200,360300,79.7
430200,360400,436.2
430200,360500,234.19
430200,360600,487.61
430200,360700,369.84
430200,360800,177.87
430200,360900,273.84
430200,361000,396.13
430200,361100,564.73
430200,370100,1299.17
430200,370200,1472.57
430200,370300,1385.9
430200,370400,1207.98
430200,370500,1493.47
430200,370600,1576.25
430200,370700,1480.2
430200,370800,1165.4
430200,370900,1243.35
430200,371000,1658.76
430200,371100,1360.01
430200,371300,1292.35
430200,371400,1346.38
430200,371500,1201.84
430200,371600,1435.03
430200,371700,1063.39
430200,410100,953.04
430200,410200,940.55
430200,410300,984.58
430200,410400,846.0
430200,410500,1092.82
430200,410600,1072.42
430200,410700,1024.95
430200,410800,1020.16
430200,410900,1114.88
430200,411000,861.34
430200,411100,845.26
430200,411200,1034.89
430200,411300,784.72
430200,411400,968.26
430200,411500,671.42
430200,411600,854.5
430200,411700,758.71
430200,420100,458.26
430200,420200,450.37
430200,420300,899.44
430200,420500,593.31
430200,420600,674.35
430200,420700,464.12
430200,420800,534.9
430200,420900,517.53
430200,421000,419.58
430200,421100,552.99
430200,421200,345.36
430200,421300,607.73
430200,430100,159.36
430200,430200,0.0
430200,430300,152.41
430200,430400,153.78
430200,430500,347.75
430200,430600,258.69
430200,430700,388.3
430200,430800,520.08
430200,430900,300.42
430200,431000,197.9
430200,431100,358.21
430200,431200,474.81
430200,431300,260.99
430200,440100,536.46
430200,440200,325.21
430200,440300,615.12
430200,440400,681.7
430200,440500,736.42
430200,440600,579.03
430200,440700,683.32
430200,440800,972.22
430200,440900,819.81
430200,441200,559.9
430200,441300,552.66
430200,441400,633.8
430200,441500,697.91
430200,441600,502.45
430200,441700,751.59
430200,441800,464.38
430200,441900,597.5
430200,442000,630.1
430200,445100,758.24
430200,445200,678.98
430200,445300,685.42
430200,450100,845.96
430200,450200,582.47
430200,450300,460.05
430200,450400,630.35
430200,450500,943.6
430200,450600,991.88
430200,450700,886.82
430200,450800,729.45
430200,450900,817.24
430200,451000,987.52
430200,451100,503.69
430200,451200,741.07
430200,451300,666.77
430200,451400,998.15
430200,460100,1153.24
430200,460200,1380.34
430200,500000,889.38
430200,510100,1317.83
430200,510300,1141.51
430200,510400,1642.07
430200,510500,1019.76
430200,510600,1302.42
430200,510700,1315.47
430200,510800,1291.48
430200,510900,1155.32
430200,511000,1159.56
430200,511100,1297.71
430200,511300,1119.56
430200,511400,1281.23
430200,511500,1124.05
430200,511600,1024.26
430200,511700,1055.73
430200,511800,1415.12
430200,511900,1165.93
430200,512000,1189.19
430200,520100,859.09
430200,520200,1164.13
430200,520300,846.38
430200,520400,958.59
430200,530100,1339.32
430200,530300,1203.01
430200,530400,1512.65
430200,530500,1894.25
430200,530600,1156.12
430200,530700,1761.66
430200,530800,1796.25
430200,530900,1941.59
430200,540100,3211.4
430200,610100,1128.69
430200,610200,1235.87
430200,610300,1290.58
430200,610400,1228.51
430200,610500,1216.22
430200,610600,1393.99
430200,610700,1178.65
430200,610800,1612.88
430200,610900,992.69
430200,611000,1001.35
430200,620100,1806.18
430200,620200,2492.78
430200,620300,2114.39
430200,620400,1736.19
430200,620500,1462.35
430200,620600,2018.63
430200,620700,2325.54
430200,620800,1437.68
430200,620900,2737.18
430200,621000,1427.92
430200,621100,1628.07
430200,621200,1426.86
430200,630100,2020.8
430200,640100,1732.56
430200,640200,1805.85
430200,640300,1604.02
430200,640400,1527.28
430200,650100,3644.3
430200,650200,4004.41
430300,110000,1593.06
430300,120000,1549.21
430300,130100,1292.21
430300,130200,1659.09
430300,130300,1760.41
430300,130400,1102.47
430300,130500,1198.05
430300,130600,1435.65
430300,130700,1677.98
430300,130800,1850.47
430300,130900,1410.57
430300,131000,1496.35
430300,131100,1278.54
430300,140100,1344.05
430300,140200,1601.88
430300,140300,1363.24
430300,140400,1122.29
430300,140500,1023.4
430300,140600,1520.8
430300,140700,1223.95
430300,140800,1056.07
430300,140900,1439.87
430300,141000,1166.6
430300,141100,1423.83
430300,150100,1741.61
430300,150200,1916.59
430300,150300,1775.53
430300,150400,2143.57
430300,150500,2335.28
430300,150600,1717.6
430300,150700,3107.27
430300,150800,2049.89
430300,150900,1810.84
430300,210100,2198.76
430300,210200,1927.08
430300,210300,2150.41
430300,210400,2310.23
430300,210500,2309.81
430300,210600,2351.72
430300,210700,2040.99
430300,210800,2161.28
430300,210900,2137.37
430300,211000,2168.64
430300,211100,2050.69
430300,211200,2299.18
430300,211300,2040.94
430300,211400,1904.36
430300,220100,2537.53
430300,220200,2636.66
430300,220300,2423.74
430300,220400,2410.31
430300,220500,2463.03
430300,220600,2595.36
430300,220700,2537.23
430300,220800,2595.07
430300,230100,2842.96
430300,230200,2920.35
430300,230300,3215.6
430300,230400,3202.8
430300,230500,3291.87
430300,230600,2737.06
430300,230700,3105.18
430300,230800,3260.14
430300,230900,3136.91
430300,231000,2946.85
430300,231100,3224.68
430300,231200,2879.58
430300,310000,1123.5
430300,320100,931.9
430300,320200,1031.4
430300,320300,1118.54
430300,320400,986.03
430300,320500,1095.48
430300,320600,1188.88
430300,320700,1230.94
430300,320800,1056.02
430300,320900,1210.99
430300,321000,1058.12
430300,321100,997.37
430300,321200,1114.85
430300,321300,1100.15
430300,330100,886.89
430300,330200,1006.0
430300,330300,1004.39
430300,330400,1028.14
430300,330500,999.14
430300,330600,950.04
430300,330700,852.29
430300,330800,699.04
430300,330900,1107.72
430300,331000,984.76
430300,331100,893.21
430300,340100,785.32
430300,340200,834.58
430300,340300,947.98
430300,340400,818.96
430300,340500,857.53
430300,340600,994.3
430300,340700,775.31
430300,340800,616.03
430300,341000,768.79
430300,341100,931.67
430300,341200,790.91
430300,341300,1046.51
430300,341500,694.85
430300,341600,888.77
430300,341700,693.0
430300,341800,927.01
430300,350100,866.74
430300,350200,864.08
430300,350300,870.53
430300,350400,654.18
430300,350500,805.97
430300,350600,831.95
430300,350700,680.22
430300,350800,657.97
430300,350900,857.62
430300,360100,430.79
430300,360200,617.05
430300,360300,184.72
430300,360400,433.01
430300,360500,270.62
430300,360600,524.04
430300,360700,521.64
430300,360800,329.67
430300,360900,310.27
430300,361000,518.79
430300,361100,601.16
430300,370100,1264.74
430300,370200,1471.85
430300,370300,1351.47
430300,370400,1186.97
430300,370500,1459.04
430300,370600,1575.53
430300,370700,1445.77
430300,370800,1132.94
430300,370900,1208.92
430300,371000,1658.04
430300,371100,1357.24
430300,371300,1276.9
430300,371400,1311.95
430300,371500,1162.78
430300,371600,1400.6
430300,371700,1030.93
430300,410100,884.45
430300,410200,894.12
430300,410300,915.99
430300,410400,777.41
430300,410500,1024.23
430300,410600,1003.83
430300,410700,956.37
430300,410800,951.57
430300,410900,1069.96
430300,411000,792.75
430300,411100,776.67
430300,411200,935.55
430300,411300,716.13
430300,411400,935.8
430300,411500,638.96
430300,411600,822.04
430300,411700,713.01
430300,420100,425.81
430300,420200,442.08
430300,420300,760.33
430300,420500,465.07
430300,420600,581.66
430300,420700,441.47
430300,420800,440.32
430300,420900,485.07
430300,421000,316.62
430300,421100,522.73
430300,421200,340.27
430300,421300,539.14
430300,430100,118.99
430300,430200,160.46
430300,430300,0.0
430300,430400,136.55
430300,430500,236.95
430300,430600,209.33
430300,430700,253.78
430300,430800,385.55
430300,430900,165.9
430300,431000,305.12
430300,431100,348.55
430300,431200,336.34
430300,431300,124.12
430300,440100,604.84
430300,440200,459.84
430300,440300,710.77
430300,440400,749.86
430300,440500,871.05
430300,440600,647.19
430300,440700,751.49
430300,440800,981.36
430300,440900,828.96
430300,441200,569.05
430300,441300,704.81
430300,441400,777.46
430300,441500,853.56
430300,441600,637.08
430300,441700,784.07
430300,441800,473.52
430300,441900,665.88
430300,442000,698.48
430300,445100,890.41
430300,445200,813.6
430300,445300,694.57
430300,450100,836.29
430300,450200,572.81
430300,450300,450.39
430300,450400,639.5
430300,450500,943.77
430300,450600,982.22
430300,450700,877.15
430300,450800,731.8
430300,450900,836.2
430300,451000,977.86
430300,451100,512.84
430300,451200,731.41
430300,451300,657.11
430300,451400,988.49
430300,460100,1162.39
430300,460200,1389.48
430300,500000,754.85
430300,510100,1207.03
430300,510300,1030.71
430300,510400,1531.27
430300,510500,908.96
430300,510600,1167.89
430300,510700,1180.95
430300,510800,1156.95
430300,510900,1020.8
430300,511000,1048.76
430300,511100,1186.91
430300,511300,985.03
430300,511400,1170.43
430300,511500,1013.25
430300,511600,889.74
430300,511700,921.2
430300,511800,1304.32
430300,511900,1031.41
430300,512000,1078.4
430300,520100,748.29
430300,520200,1053.33
430300,520300,735.58
430300,520400,847.79
430300,530100,1228.52
430300,530300,1092.21
430300,530400,1401.85
430300,530500,1783.45
430300,530600,1045.32
430300,530700,1650.86
430300,530800,1686.07
430300,530900,1831.41
430300,540100,3101.14
430300,610100,1036.0
430300,610200,1143.18
430300,610300,1197.9
430300,610400,1135.82
430300,610500,1105.08
430300,610600,1301.31
430300,610700,1058.16
430300,610800,1513.55
430300,610900,872.2
430300,611000,908.66
430300,620100,1713.5
430300,620200,2400.09
430300,620300,2021.7
430300,620400,1643.5
430300,620500,1369.66
430300,620600,1925.95
430300,620700,2232.85
430300,620800,1345.0
430300,620900,2644.49
430300,621000,1335.23
430300,621100,1535.38
430300,621200,1306.37
430300,630100,1928.11
430300,640100,1639.88
430300,640200,1713.16
430300,640300,1511.34
430300,640400,1434.6
430300,650100,3551.62
430300,650200,3911.73
430400,110000,1696.53
430400,120000,1652.68
430400,130100,1395.67
430400,130200,1762.56
430400,130300,1863.87
430400,130400,1205.93
430400,130500,1301.52
430400,130600,1539.11
430400,130700,1781.45
430400,130800,1953.94
430400,130900,1514.04
430400,131000,1599.81
430400,131100,1382.0
430400,140100,1447.52
430400,140200,1705.35
430400,140300,1466.7
430400,140400,1225.76
430400,140500,1126.86
430400,140600,1624.26
430400,140700,1327.42
430400,140800,1195.16
430400,140900,1543.34
430400,141000,1270.06
430400,141100,1527.29
430400,150100,1845.07
430400,150200,2020.05
430400,150300,1893.95
430400,150400,2247.03
430400,150500,2438.75
430400,150600,1836.02
430400,150700,3210.74
430400,150800,2168.31
430400,150900,1914.3
430400,210100,2302.22
430400,210200,2030.54
430400,210300,2253.88
430400,210400,2413.69
430400,210500,2413.28
430400,210600,2455.18
430400,210700,2144.45
430400,210800,2264.75
430400,210900,2240.84
430400,211000,2272.11
430400,211100,2154.15
430400,211200,2402.64
430400,211300,2144.41
430400,211400,2007.82
430400,220100,2641.0
430400,220200,2740.13
430400,220300,2527.21
430400,220400,2513.77
430400,220500,2566.49
430400,220600,2698.82
430400,220700,2640.69
430400,220800,2698.53
430400,230100,2946.42
430400,230200,3023.82
430400,230300,3319.06
430400,230400,3306.26
430400,230500,3395.34
430400,230600,2840.52
430400,230700,3208.64
430400,230800,3363.61
430400,230900,3240.37
430400,231000,3050.32
430400,231100,3328.14
430400,231200,2983.05
430400,310000,1222.55
430400,320100,1035.36
430400,320200,1134.86
430400,320300,1222.01
430400,320400,1089.5
430400,320500,1198.95
430400,320600,1292.34
430400,320700,1334.41
430400,320800,1159.48
430400,320900,1314.45
430400,321000,1161.59
430400,321100,1100.84
430400,321200,1218.31
430400,321300,1203.62
430400,330100,990.35
430400,330200,1117.22
430400,330300,1033.98
430400,330400,1127.19
430400,330500,1102.6
430400,330600,1061.26
430400,330700,963.52
430400,330800,810.26
430400,330900,1218.94
430400,331000,1095.99
430400,331100,922.8
430400,340100,888.78
430400,340200,938.05
430400,340300,1051.44
430400,340400,922.42
430400,340500,961.0
430400,340600,1097.76
430400,340700,878.77
430400,340800,719.5
430400,341000,872.26
430400,341100,1035.13
430400,341200,894.38
430400,341300,1149.97
430400,341500,798.31
430400,341600,992.23
430400,341700,796.67
430400,341800,1030.47
430400,350100,855.62
430400,350200,828.04
430400,350300,834.49
430400,350400,618.14
430400,350500,769.92
430400,350600,795.91
430400,350700,709.82
430400,350800,621.93
430400,350900,887.21
430400,360100,534.26
430400,360200,720.51
430400,360300,269.06
430400,360400,536.68
430400,360500,374.08
430400,360600,619.03
430400,360700,485.6
430400,360800,293.63
430400,360900,413.73
430400,361000,511.89
430400,361100,704.62
430400,370100,1368.2
430400,370200,1575.32
430400,370300,1454.94
430400,370400,1290.43
430400,370500,1562.5
430400,370600,1678.99
430400,370700,1549.23
430400,370800,1236.41
430400,370900,1312.38
430400,371000,1761.5
430400,371100,1460.71
430400,371300,1380.37
430400,371400,1415.41
430400,371500,1266.25
430400,371600,1504.06
430400,371700,1134.4
430400,410100,987.92
430400,410200,997.58
430400,410300,1019.45
430400,410400,880.87
430400,410500,1127.69
430400,410600,1107.3
430400,410700,1059.83
430400,410800,1055.03
430400,410900,1173.43
430400,411000,896.22
430400,411100,880.14
430400,411200,1069.77
430400,411300,819.59
430400,411400,1039.27
430400,411500,742.43
430400,411600,925.51
430400,411700,816.48
430400,420100,529.27
430400,420200,545.54
430400,420300,878.75
430400,420500,583.49
430400,420600,700.09
430400,420700,544.93
430400,420800,569.77
430400,420900,588.54
430400,421000,439.09
430400,421100,626.19
430400,421200,443.73
430400,421300,642.6
430400,430100,219.9
430400,430200,165.23
430400,430300,131.5
430400,430400,0.0
430400,430500,236.9
430400,430600,312.8
430400,430700,378.48
430400,430800,510.26
430400,430900,290.6
430400,431000,179.98
430400,431100,209.66
430400,431200,363.96
430400,431300,196.46
430400,440100,476.47
430400,440200,381.2
430400,440300,582.4
430400,440400,621.49
430400,440500,784.53
430400,440600,518.82
430400,440700,623.12
430400,440800,852.99
430400,440900,700.59
430400,441200,440.68
430400,441300,576.44
430400,441400,702.82
430400,441500,725.18
430400,441600,571.47
430400,441700,655.7
430400,441800,345.15
430400,441900,537.5
430400,442000,570.11
430400,445100,824.28
430400,445200,727.08
430400,445300,566.2
430400,450100,697.41
430400,450200,433.92
430400,450300,311.5
430400,450400,511.12
430400,450500,804.89
430400,450600,843.33
430400,450700,738.27
430400,450800,592.91
430400,450900,697.32
430400,451000,838.98
430400,451100,384.47
430400,451200,592.52
430400,451300,518.22
430400,451400,849.6
430400,460100,1034.02
430400,460200,1261.11
430400,500000,808.99
430400,510100,1206.97
430400,510300,1030.66
430400,510400,1533.64
430400,510500,908.9
430400,510600,1192.87
430400,510700,1237.49
430400,510800,1211.09
430400,510900,1057.78
430400,511000,1048.71
430400,511100,1186.86
430400,511300,1039.17
430400,511400,1170.38
430400,511500,1013.2
430400,511600,943.88
430400,511700,988.75
430400,511800,1304.27
430400,511900,1093.9
430400,512000,1078.34
430400,520100,748.24
430400,520200,1055.86
430400,520300,735.52
430400,520400,833.82
430400,530100,1230.89
430400,530300,1094.59
430400,530400,1408.57
430400,530500,1785.83
430400,530600,1045.27
430400,530700,1653.23
430400,530800,1647.7
430400,530900,1793.04
430400,540100,3101.08
430400,610100,1154.42
430400,610200,1261.6
430400,610300,1316.32
430400,610400,1254.24
430400,610500,1251.09
430400,610600,1419.73
430400,610700,1176.58
430400,610800,1647.76
430400,610900,990.62
430400,611000,1027.08
430400,620100,1831.92
430400,620200,2518.51
430400,620300,2140.12
430400,620400,1761.92
430400,620500,1488.09
430400,620600,2044.37
430400,620700,2351.27
430400,620800,1463.42
430400,620900,2762.91
430400,621000,1453.65
430400,621100,1653.81
430400,621200,1424.79
430400,630100,2046.53
430400,640100,1758.3
430400,640200,1831.59
430400,640300,1629.76
430400,640400,1553.02
430400,650100,3670.04
430400,650200,4030.15
430500,110000,1791.38
430500,120000,1747.53
430500,130100,1490.53
430500,130200,1857.41
430500,130300,1958.72
430500,130400,1300.79
430500,130500,1396.37
430500,130600,1633.96
430500,130700,1876.3
430500,130800,2048.79
430500,130900,1608.89
430500,131000,1694.66
430500,131100,1476.85
430500,140100,1479.75
430500,140200,1739.97
430500,140300,1503.31
430500,140400,1262.37
430500,140500,1163.47
430500,140600,1660.87
430500,140700,1364.03
430500,140800,1171.3
430500,140900,1579.94
430500,141000,1306.67
430500,141100,1518.92
430500,150100,1881.68
430500,150200,2056.66
430500,150300,1890.76
430500,150400,2341.88
430500,150500,2533.6
430500,150600,1832.83
430500,150700,3305.59
430500,150800,2165.11
430500,150900,1952.95
430500,210100,2397.08
430500,210200,2142.02
430500,210300,2348.73
430500,210400,2508.55
430500,210500,2508.13
430500,210600,2550.04
430500,210700,2239.31
430500,210800,2359.6
430500,210900,2335.69
430500,211000,2366.96
430500,211100,2249.0
430500,211200,2497.49
430500,211300,2239.26
430500,211400,2102.68
430500,220100,2735.85
430500,220200,2834.98
430500,220300,2622.06
430500,220400,2608.62
430500,220500,2661.34
430500,220600,2793.67
430500,220700,2735.55
430500,220800,2793.39
430500,230100,3041.28
430500,230200,3118.67
430500,230300,3413.92
430500,230400,3401.12
430500,230500,3490.19
430500,230600,2935.37
430500,230700,3303.49
430500,230800,3458.46
430500,230900,3335.23
430500,231000,3145.17
430500,231100,3422.99
430500,231200,3077.9
430500,310000,1338.43
430500,320100,1146.84
430500,320200,1246.34
430500,320300,1333.49
430500,320400,1200.98
430500,320500,1310.42
430500,320600,1403.82
430500,320700,1445.89
430500,320800,1270.96
430500,320900,1425.93
430500,321000,1273.07
430500,321100,1212.32
430500,321200,1329.79
430500,321300,1315.1
430500,330100,1101.82
430500,330200,1220.93
430500,330300,1216.95
430500,330400,1243.07
430500,330500,1214.07
430500,330600,1164.97
430500,330700,1067.22
430500,330800,913.97
430500,330900,1322.65
430500,331000,1199.69
430500,331100,1105.77
430500,340100,1000.26
430500,340200,1049.53
430500,340300,1162.92
430500,340400,1033.9
430500,340500,1072.47
430500,340600,1209.24
430500,340700,990.25
430500,340800,830.98
430500,341000,983.73
430500,341100,1146.61
430500,341200,1005.86
430500,341300,1261.45
430500,341500,909.79
430500,341600,1103.71
430500,341700,907.93
430500,341800,1141.94
430500,350100,1038.58
430500,350200,1011.01
430500,350300,1017.46
430500,350400,801.11
430500,350500,952.89
430500,350600,978.88
430500,350700,892.78
430500,350800,804.89
430500,350900,1070.18
430500,360100,645.73
430500,360200,831.98
430500,360300,399.65
430500,360400,647.94
430500,360500,485.55
430500,360600,738.97
430500,360700,668.56
430500,360800,476.6
430500,360900,525.2
430500,361000,694.85
430500,361100,816.09
430500,370100,1463.06
430500,370200,1686.8
430500,370300,1549.79
430500,370400,1401.91
430500,370500,1657.36
430500,370600,1790.47
430500,370700,1644.09
430500,370800,1347.89
430500,370900,1407.23
430500,371000,1872.98
430500,371100,1572.2
430500,371300,1491.86
430500,371400,1510.27
430500,371500,1361.1
430500,371600,1598.91
430500,371700,1224.58
430500,410100,1069.05
430500,410200,1092.43
430500,410300,1056.06
430500,410400,937.12
430500,410500,1222.55
430500,410600,1202.15
430500,410700,1154.68
430500,410800,1124.85
430500,410900,1268.28
430500,411000,991.07
430500,411100,991.62
430500,411200,1050.78
430500,411300,816.95
430500,411400,1150.75
430500,411500,853.9
430500,411600,1036.99
430500,411700,927.96
430500,420100,640.75
430500,420200,657.02
430500,420300,875.55
430500,420500,580.3
430500,420600,696.89
430500,420700,656.41
430500,420800,600.82
430500,420900,700.02
430500,421000,489.62
430500,421100,737.67
430500,421200,555.21
430500,421300,754.08
430500,430100,333.92
430500,430200,348.2
430500,430300,236.74
430500,430400,230.55
430500,430500,0.0
430500,430600,424.28
430500,430700,368.87
430500,430800,478.28
430500,430900,300.81
430500,431000,384.83
430500,431100,221.27
430500,431200,172.4
430500,431300,164.74
430500,440100,636.11
430500,440200,540.84
430500,440300,742.04
430500,440400,733.53
430500,440500,944.17
430500,440600,615.65
430500,440700,724.27
430500,440800,805.53
430500,440900,736.17
430500,441200,524.02
430500,441300,736.08
430500,441400,862.28
430500,441500,884.82
430500,441600,730.93
430500,441700,739.04
430500,441800,485.59
430500,441900,697.14
430500,442000,687.28
430500,445100,983.92
430500,445200,886.72
430500,445300,653.58
430500,450100,626.24
430500,450200,362.75
430500,450300,240.33
430500,450400,546.29
430500,450500,733.72
430500,450600,772.16
430500,450700,667.1
430500,450800,531.57
430500,450900,636.65
430500,451000,767.8
430500,451100,440.14
430500,451200,521.35
430500,451300,447.05
430500,451400,778.43
430500,460100,986.56
430500,460200,1213.65
430500,500000,617.43
430500,510100,1015.41
430500,510300,839.1
430500,510400,1339.66
430500,510500,717.35
430500,510600,1001.31
430500,510700,1045.93
430500,510800,1019.53
430500,510900,866.22
430500,511000,857.15
430500,511100,995.3
430500,511300,847.61
430500,511400,978.82
430500,511500,821.64
430500,511600,752.32
430500,511700,797.19
430500,511800,1112.71
430500,511900,902.34
430500,512000,886.78
430500,520100,556.68
430500,520200,861.72
430500,520300,543.96
430500,520400,647.11
430500,530100,1036.9
430500,530300,900.6
430500,530400,1210.24
430500,530500,1591.84
430500,530600,853.71
430500,530700,1459.24
430500,530800,1494.46
430500,530900,1639.8
430500,540100,3047.52
430500,610100,1151.23
430500,610200,1258.41
430500,610300,1313.13
430500,610400,1251.05
430500,610500,1220.31
430500,610600,1416.54
430500,610700,1067.85
430500,610800,1628.78
430500,610900,987.43
430500,611000,1023.89
430500,620100,1669.82
430500,620200,2352.74
430500,620300,1974.35
430500,620400,1758.73
430500,620500,1340.89
430500,620600,1924.29
430500,620700,2185.5
430500,620800,1460.23
430500,620900,2597.14
430500,621000,1450.46
430500,621100,1477.93
430500,621200,1260.61
430500,630100,1874.46
430500,640100,1755.11
430500,640200,1828.39
430500,640300,1626.56
430500,640400,1549.82
430500,650100,3504.26
430500,650200,3864.38
430600,110000,1412.67
430600,120000,1368.82
430600,130100,1111.82
430600,130200,1478.7
430600,130300,1580.01
430600,130400,922.07
430600,130500,1017.66
430600,130600,1255.25
430600,130700,1497.59
430600,130800,1670.08
430600,130900,1230.18
430600,131000,1315.95
430600,131100,1098.14
430600,140100,1159.29
430600,140200,1419.5
430600,140300,1182.84
430600,140400,941.9
430600,140500,843.0
430600,140600,1340.4
430600,140700,1043.56
430600,140800,911.3
430600,140900,1259.48
430600,141000,986.2
430600,141100,1243.43
430600,150100,1561.21
430600,150200,1736.19
430600,150300,1619.23
430600,150400,1963.17
430600,150500,2154.89
430600,150600,1561.3
430600,150700,2926.88
430600,150800,1893.59
430600,150900,1632.48
430600,210100,2018.37
430600,210200,1740.32
430600,210300,1970.02
430600,210400,2129.83
430600,210500,2129.42
430600,210600,2171.32
430600,210700,1860.59
430600,210800,1980.89
430600,210900,1956.98
430600,211000,1988.25
430600,211100,1870.29
430600,211200,2118.78
430600,211300,1860.55
430600,211400,1723.96
430600,220100,2357.14
430600,220200,2456.27
430600,220300,2243.35
430600,220400,2229.91
430600,220500,2282.63
430600,220600,2414.96
430600,220700,2356.83
430600,220800,2414.68
430600,230100,2662.56
430600,230200,2739.96
430600,230300,3035.2
430600,230400,3022.41
430600,230500,3111.48
430600,230600,2556.66
430600,230700,2924.78
430600,230800,3079.75
430600,230900,2956.51
430600,231000,2766.46
430600,231100,3044.28
430600,231200,2699.19
430600,310000,986.2
430600,320100,745.14
430600,320200,844.64
430600,320300,931.78
430600,320400,799.27
430600,320500,908.72
430600,320600,1002.12
430600,320700,1044.18
430600,320800,869.26
430600,320900,1024.23
430600,321000,871.36
430600,321100,810.61
430600,321200,928.09
430600,321300,913.39
430600,330100,794.47
430600,330200,962.09
430600,330300,977.38
430600,330400,942.48
430600,330500,835.97
430600,330600,906.13
430600,330700,808.38
430600,330800,658.04
430600,330900,1063.81
430600,331000,940.85
430600,331100,868.54
430600,340100,598.55
430600,340200,647.82
430600,340300,761.22
430600,340400,632.2
430600,340500,670.77
430600,340600,807.54
430600,340700,588.55
430600,340800,429.27
430600,341000,596.51
430600,341100,744.91
430600,341200,604.15
430600,341300,859.75
430600,341500,508.09
430600,341600,702.01
430600,341700,515.35
430600,341800,763.87
430600,350100,928.81
430600,350200,926.15
430600,350300,932.6
430600,350400,716.25
430600,350500,868.03
430600,350600,894.02
430600,350700,742.29
430600,350800,720.03
430600,350900,919.68
430600,360100,414.13
430600,360200,504.06
430600,360300,246.78
430600,360400,320.0
430600,360500,332.68
430600,360600,563.82
430600,360700,583.7
430600,360800,391.74
430600,360900,327.16
430600,361000,580.86
430600,361100,571.52
430600,370100,1079.95
430600,370200,1285.09
430600,370300,1166.68
430600,370400,1000.21
430600,370500,1274.25
430600,370600,1388.77
430600,370700,1260.98
430600,370800,946.18
430600,370900,1024.13
430600,371000,1471.28
430600,371100,1170.48
430600,371300,1090.14
430600,371400,1127.16
430600,371500,982.39
430600,371600,1215.81
430600,371700,844.17
430600,410100,704.06
430600,410200,713.72
430600,410300,735.6
430600,410400,597.01
430600,410500,843.83
430600,410600,823.44
430600,410700,775.97
430600,410800,771.17
430600,410900,889.57
430600,411000,612.36
430600,411100,596.28
430600,411200,785.91
430600,411300,535.74
430600,411400,749.04
430600,411500,452.2
430600,411600,635.28
430600,411700,532.62
430600,420100,239.04
430600,420200,255.32
430600,420300,650.45
430600,420500,339.89
430600,420600,425.37
430600,420700,254.71
430600,420800,285.92
430600,420900,298.31
430600,421000,170.6
430600,421100,335.97
430600,421200,153.51
430600,421300,358.74
430600,430100,108.56
430600,430200,258.15
430600,430300,210.0
430600,430400,295.14
430600,430500,416.57
430600,430600,0.0
430600,430700,271.06
430600,430800,382.93
430600,430900,183.31
430600,431000,423.27
430600,431100,501.16
430600,431200,464.23
430600,431300,272.46
430600,440100,767.98
430600,440200,562.7
430600,440300,852.61
430600,440400,912.99
430600,440500,973.91
430600,440600,810.33
430600,440700,914.62
430600,440800,1144.49
430600,440900,992.09
430600,441200,732.18
430600,441300,790.15
430600,441400,839.52
430600,441500,935.4
430600,441600,739.94
430600,441700,947.2
430600,441800,636.66
430600,441900,829.01
430600,442000,861.61
430600,445100,952.48
430600,445200,916.47
430600,445300,857.7
430600,450100,988.91
430600,450200,725.43
430600,450300,603.0
430600,450400,802.63
430600,450500,1096.39
430600,450600,1134.84
430600,450700,1029.77
430600,450800,884.42
430600,450900,988.82
430600,451000,1130.48
430600,451100,675.98
430600,451200,884.03
430600,451300,809.73
430600,451400,1141.11
430600,460100,1325.52
430600,460200,1552.62
430600,500000,709.26
430600,510100,1152.45
430600,510300,1110.14
430600,510400,1637.1
430600,510500,1016.48
430600,510600,1122.31
430600,510700,1135.36
430600,510800,1067.96
430600,510900,975.21
430600,511000,1053.07
430600,511100,1235.66
430600,511300,924.79
430600,511400,1171.08
430600,511500,1121.25
430600,511600,844.15
430600,511700,815.0
430600,511800,1321.16
430600,511900,925.21
430600,512000,1031.53
430600,520100,852.12
430600,520200,1155.2
430600,520300,843.1
430600,520400,978.9
430600,530100,1334.35
430600,530300,1198.04
430600,530400,1507.68
430600,530500,1889.28
430600,530600,1152.84
430600,530700,1756.68
430600,530800,1791.9
430600,530900,1937.24
430600,540100,3609.87
430600,610100,879.7
430600,610200,986.88
430600,610300,1041.6
430600,610400,979.52
430600,610500,967.23
430600,610600,1145.01
430600,610700,929.67
430600,610800,1363.9
430600,610900,743.71
430600,611000,752.36
430600,620100,1557.2
430600,620200,2243.79
430600,620300,1865.4
430600,620400,1487.2
430600,620500,1213.37
430600,620600,1769.65
430600,620700,2076.55
430600,620800,1188.7
430600,620900,2488.19
430600,621000,1178.93
430600,621100,1379.09
430600,621200,1177.88
430600,630100,1771.81
430600,640100,1483.58
430600,640200,1556.87
430600,640300,1355.04
430600,640400,1278.3
430600,650100,3395.32
430600,650200,3755.43
430700,110000,1462.34
430700,120000,1418.48
430700,130100,1161.48
430700,130200,1528.36
430700,130300,1629.68
430700,130400,971.74
430700,130500,1067.33
430700,130600,1304.92
430700,130700,1547.25
430700,130800,1719.75
430700,130900,1279.85
